Time,Bytes Sent,Bytes Received,ID,Type
1533816080,40.31,0.05,0078336f2bc14f7a858b5b2dbab99555-stratum0,stratum0
1533816081,84.54,0.12,0078336f2bc14f7a858b5b2dbab99555-stratum0,stratum0
1533816082,47.34,0.06,0078336f2bc14f7a858b5b2dbab99555-stratum0,stratum0
1533816083,14.7,0.02,0078336f2bc14f7a858b5b2dbab99555-stratum0,stratum0
1533816084,24.96,0.04,0078336f2bc14f7a858b5b2dbab99555-stratum0,stratum0
1533816085,25.09,0.04,0078336f2bc14f7a858b5b2dbab99555-stratum0,stratum0
1533816086,24.83,0.03,0078336f2bc14f7a858b5b2dbab99555-stratum0,stratum0
1533816087,18.47,0.02,0078336f2bc14f7a858b5b2dbab99555-stratum0,stratum0
1533816088,16.65,0.02,0078336f2bc14f7a858b5b2dbab99555-stratum0,stratum0
1533816089,22.14,0.03,0078336f2bc14f7a858b5b2dbab99555-stratum0,stratum0
1533816090,28.23,0.04,0078336f2bc14f7a858b5b2dbab99555-stratum0,stratum0
1533816091,28.75,0.04,0078336f2bc14f7a858b5b2dbab99555-stratum0,stratum0
1533816092,26.18,0.04,0078336f2bc14f7a858b5b2dbab99555-stratum0,stratum0
1533816093,26.91,0.04,0078336f2bc14f7a858b5b2dbab99555-stratum0,stratum0
1533816094,28.5,0.04,0078336f2bc14f7a858b5b2dbab99555-stratum0,stratum0
1533816095,32.17,0.05,0078336f2bc14f7a858b5b2dbab99555-stratum0,stratum0
1533816096,27.4,0.04,0078336f2bc14f7a858b5b2dbab99555-stratum0,stratum0
1533816097,27.77,0.04,0078336f2bc14f7a858b5b2dbab99555-stratum0,stratum0
1533816098,45.99,0.06,0078336f2bc14f7a858b5b2dbab99555-stratum0,stratum0
1533816099,38.62,0.05,0078336f2bc14f7a858b5b2dbab99555-stratum0,stratum0
1533816100,21.63,0.03,0078336f2bc14f7a858b5b2dbab99555-stratum0,stratum0
1533816101,30.52,0.04,0078336f2bc14f7a858b5b2dbab99555-stratum0,stratum0
1533816102,24.4,0.03,0078336f2bc14f7a858b5b2dbab99555-stratum0,stratum0
1533816103,27.1,0.03,0078336f2bc14f7a858b5b2dbab99555-stratum0,stratum0
1533816104,23.37,0.02,0078336f2bc14f7a858b5b2dbab99555-stratum0,stratum0
1533816105,26.3,0.03,0078336f2bc14f7a858b5b2dbab99555-stratum0,stratum0
1533816106,26.19,0.03,0078336f2bc14f7a858b5b2dbab99555-stratum0,stratum0
1533816107,20.03,0.03,0078336f2bc14f7a858b5b2dbab99555-stratum0,stratum0
1533816108,24.4,0.03,0078336f2bc14f7a858b5b2dbab99555-stratum0,stratum0
1533816109,23.6,0.03,0078336f2bc14f7a858b5b2dbab99555-stratum0,stratum0
1533816110,12.41,0.02,0078336f2bc14f7a858b5b2dbab99555-stratum0,stratum0
1533816111,26.05,0.03,0078336f2bc14f7a858b5b2dbab99555-stratum0,stratum0
1533816112,23.6,0.03,0078336f2bc14f7a858b5b2dbab99555-stratum0,stratum0
1533816113,26.76,0.03,0078336f2bc14f7a858b5b2dbab99555-stratum0,stratum0
1533816114,24.44,0.03,0078336f2bc14f7a858b5b2dbab99555-stratum0,stratum0
